ENSMUSG00000089409	ENSMUST00000158784		83078511	83078629	Gm24884-201	Gm24884
ENSMUSG00000028488	ENSMUST00000107184	decreased caudal vertebrae number	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased caudal vertebrae number	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased body length	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased body length	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased lean body mass	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased lean body mass	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	abnormal behavior	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	abnormal behavior	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	abnormal bone structure	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	abnormal bone structure	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased bone mineral content	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased bone mineral content	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased grip strength	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased grip strength	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased total body fat amount	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased total body fat amount	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased body length	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	abnormal behavior	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	hypoactivity	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased caudal vertebrae number	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	short tibia	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased total body fat amount	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased bone mineral density	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased vertical activity	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	abnormal bone structure	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased lean body mass	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	decreased bone mineral content	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000107184	no abnormal phenotype detected	85205126	85639195	Sh3gl2-004	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased bone mineral density	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased bone mineral density	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	hypoactivity	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	hypoactivity	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased vertical activity	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased vertical activity	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	short tibia	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	short tibia	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased caudal vertebrae number	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased caudal vertebrae number	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased body length	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased body length	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased lean body mass	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased lean body mass	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	abnormal behavior	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	abnormal behavior	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	abnormal bone structure	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	abnormal bone structure	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased bone mineral content	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased bone mineral content	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased grip strength	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased grip strength	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased total body fat amount	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased total body fat amount	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased body length	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	abnormal behavior	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	hypoactivity	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased caudal vertebrae number	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	short tibia	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased total body fat amount	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased bone mineral density	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased vertical activity	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	abnormal bone structure	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased lean body mass	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	decreased bone mineral content	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000028488	ENSMUST00000133109	no abnormal phenotype detected	85205126	85639195	Sh3gl2-005	Sh3gl2
ENSMUSG00000066113	ENSMUST00000141889		86053915	86428385	Adamtsl1-001	Adamtsl1
ENSMUSG00000066113	ENSMUST00000048885		86053915	86428385	Adamtsl1-002	Adamtsl1
ENSMUSG00000066113	ENSMUST00000120678		86053915	86428385	Adamtsl1-003	Adamtsl1
ENSMUSG00000066113	ENSMUST00000150043		86053915	86428385	Adamtsl1-004	Adamtsl1
ENSMUSG00000066113	ENSMUST00000136418		86053915	86428385	Adamtsl1-006	Adamtsl1
ENSMUSG00000066113	ENSMUST00000126654		86053915	86428385	Adamtsl1-007	Adamtsl1
ENSMUSG00000066113	ENSMUST00000107177		86053915	86428385	Adamtsl1-005	Adamtsl1
ENSMUSG00000066113	ENSMUST00000136320		86053915	86428385	Adamtsl1-008	Adamtsl1
ENSMUSG00000066113	ENSMUST00000130474		86053915	86428385	Adamtsl1-009	Adamtsl1
ENSMUSG00000066113	ENSMUST00000107178		86053915	86428385	Adamtsl1-201	Adamtsl1
ENSMUSG00000089543	ENSMUST00000158918		79244587	79244709	Gm25836-201	Gm25836
ENSMUSG00000099273	ENSMUST00000184920		80967444	80967539	Gm27452-201	Gm27452
ENSMUSG00000092829	ENSMUST00000175088		76958422	76958498	Gm23159-201	Gm23159
ENSMUSG00000070077	ENSMUST00000093569		88122040	88122125	Mir491-201	Mir491
ENSMUSG00000064606	ENSMUST00000082672		83527628	83527768	Gm25899-201	Gm25899
ENSMUSG00000084595	ENSMUST00000122646		82439410	82439514	n-R5s188-201	n-R5s188
ENSMUSG00000088122	ENSMUST00000157497		85909911	85910187	Gm26069-201	Gm26069
ENSMUSG00000093065	ENSMUST00000175324		87432272	87432336	Gm23154-201	Gm23154
ENSMUSG00000084718	ENSMUST00000122769		81918513	81918623	n-R5s187-201	n-R5s187
ENSMUSG00000089338	ENSMUST00000158713		78670147	78670232	Gm22262-201	Gm22262
ENSMUSG00000088958	ENSMUST00000158333		86586453	86586583	Scarna8-201	Scarna8
ENSMUSG00000028494	ENSMUST00000154999	male infertility	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased food intake	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased susceptibility to hepatic steatosis	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased fat cell size	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased total body fat amount	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	abnormal white fat cell morphology	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased circulating free fatty acid level	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased inflammatory response	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	abnormal maternal behavior	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased liver triglyceride level	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased circulating leptin level	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased susceptibility to diet-induced obesity	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased body weight	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased subcutaneous adipose tissue amount	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	abnormal adipose tissue physiology	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased circulating triglyceride level	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	hyperactivity	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	decreased epididymal fat pad weight	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	chromosomal instability	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	increased chromosomal stability	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	sebaceous gland hypoplasia	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	abnormal milk composition	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	abnormal sebaceous gland physiology	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	small sebaceous gland	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	delayed dark adaptation	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	abnormal eye electrophysiology	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000154999	abnormal vitamin A metabolism	86648386	86670060	Plin2-007	Plin2
ENSMUSG00000028494	ENSMUST00000000466	male infertility	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased food intake	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased susceptibility to hepatic steatosis	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased fat cell size	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased total body fat amount	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	abnormal white fat cell morphology	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased circulating free fatty acid level	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased inflammatory response	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	abnormal maternal behavior	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased liver triglyceride level	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased circulating leptin level	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased susceptibility to diet-induced obesity	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased body weight	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased subcutaneous adipose tissue amount	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	abnormal adipose tissue physiology	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased circulating triglyceride level	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	hyperactivity	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	decreased epididymal fat pad weight	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	chromosomal instability	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	increased chromosomal stability	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	sebaceous gland hypoplasia	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	abnormal milk composition	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	abnormal sebaceous gland physiology	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	small sebaceous gland	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	delayed dark adaptation	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	abnormal eye electrophysiology	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000000466	abnormal vitamin A metabolism	86648386	86670060	Plin2-001	Plin2
ENSMUSG00000028494	ENSMUST00000138605	male infertility	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased food intake	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased susceptibility to hepatic steatosis	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased fat cell size	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased total body fat amount	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	abnormal white fat cell morphology	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased circulating free fatty acid level	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased inflammatory response	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	abnormal maternal behavior	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased liver triglyceride level	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased circulating leptin level	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased susceptibility to diet-induced obesity	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased body weight	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased subcutaneous adipose tissue amount	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	abnormal adipose tissue physiology	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased circulating triglyceride level	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	hyperactivity	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	decreased epididymal fat pad weight	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	chromosomal instability	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	increased chromosomal stability	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	sebaceous gland hypoplasia	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	abnormal milk composition	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	abnormal sebaceous gland physiology	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	small sebaceous gland	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	delayed dark adaptation	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	abnormal eye electrophysiology	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000138605	abnormal vitamin A metabolism	86648386	86670060	Plin2-005	Plin2
ENSMUSG00000028494	ENSMUST00000134437	male infertility	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased food intake	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased susceptibility to hepatic steatosis	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased fat cell size	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased total body fat amount	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	abnormal white fat cell morphology	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased circulating free fatty acid level	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased inflammatory response	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	abnormal maternal behavior	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased liver triglyceride level	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased circulating leptin level	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased susceptibility to diet-induced obesity	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased body weight	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased subcutaneous adipose tissue amount	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	abnormal adipose tissue physiology	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased circulating triglyceride level	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	hyperactivity	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	decreased epididymal fat pad weight	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	chromosomal instability	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	increased chromosomal stability	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	sebaceous gland hypoplasia	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	abnormal milk composition	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	abnormal sebaceous gland physiology	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	small sebaceous gland	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	delayed dark adaptation	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	abnormal eye electrophysiology	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000134437	abnormal vitamin A metabolism	86648386	86670060	Plin2-006	Plin2
ENSMUSG00000028494	ENSMUST00000147097	male infertility	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased food intake	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased susceptibility to hepatic steatosis	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased fat cell size	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased total body fat amount	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	abnormal white fat cell morphology	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased circulating free fatty acid level	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased inflammatory response	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	abnormal maternal behavior	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased liver triglyceride level	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased circulating leptin level	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased susceptibility to diet-induced obesity	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased body weight	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased subcutaneous adipose tissue amount	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	abnormal adipose tissue physiology	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	decreased circulating triglyceride level	86648386	86670060	Plin2-008	Plin2
ENSMUSG00000028494	ENSMUST00000147097	hyperactivity	86648386	86670060	Plin2-008	Plin2
